nombre,id,tipo,inicio,location,center,partido
El Chiri,mal-06,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.71537969039711,-34.4807005121942,0 -58.71505142957241,-34.4811625066385,0 -58.7137630110649,-34.4803576953256,0 -58.71424595167001,-34.4797576987892,0 -58.71537969039711,-34.4807005121942,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4804736962405 -58.7145785493205,
El Chiri,mal-06,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.7136776638538,-34.4801639683174,0 -58.7126819159809,-34.4796481417361,0 -58.71336555896839,-34.4790502639812,0 -58.71409525434391,-34.4796364261616,0 -58.7136776638538,-34.4801639683174,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4796192326302 -58.7134297524812,
El Chiri,mal-06,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.7126024537109,-34.4795941126058,0 -58.7123633497602,-34.4794785544292,0 -58.7126889629177,-34.4791894204846,0 -58.7128794912389,-34.4793310618023,0 -58.7126024537109,-34.4795941126058,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4793982949194 -58.7126299794552,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6968780909294,-34.4746637037194,0 -58.6963295110284,-34.4744547386495,0 -58.6971215501271,-34.4734645404635,0 -58.69762846686519,-34.4737238373569,0 -58.6968780909294,-34.4746637037194,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4740758399457 -58.6969869599922,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.69616656050309,-34.4744191488153,0 -58.6954141656161,-34.4741741512642,0 -58.6963720546705,-34.4730333924653,0 -58.69700026023941,-34.473378616499,0 -58.69616656050309,-34.4744191488153,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4737528485573 -58.6962289241049,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.69527217734319,-34.4741049303308,0 -58.6941368042509,-34.4735173124641,0 -58.694574362797,-34.4729803489637,0 -58.6956887696181,-34.4736015903803,0 -58.69527217734319,-34.4741049303308,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4735478517807 -58.694912560908,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.695792785573,-34.4734842171698,0 -58.6946372464423,-34.4728794618928,0 -58.6950548899767,-34.4723084324226,0 -58.6962303307212,-34.472947248615,0 -58.695792785573,-34.4734842171698,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4729019908736 -58.695426902263,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6963139110292,-34.4728296569112,0 -58.6951785500963,-34.4722420477078,0 -58.6955540009638,-34.4717551943953,0 -58.6967090054867,-34.4723937878518,0 -58.6963139110292,-34.4728296569112,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4723006313268 -58.69593428781379,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6967931079938,-34.4722423499616,0 -58.69567844845571,-34.4716380416118,0 -58.6960745919184,-34.4711344828821,0 -58.6971889862217,-34.4717557104938,0 -58.6967931079938,-34.4722423499616,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4716910826262 -58.696431833025,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6976910845116,-34.4736398727066,0 -58.6972051297626,-34.4733469469895,0 -58.6981006319132,-34.4722732118126,0 -58.6986481513631,-34.472549865023,0 -58.6976910845116,-34.4736398727066,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4729475761286 -58.69791744119951,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6970631413204,-34.4732777281264,0 -58.6964551098928,-34.4729496464611,0 -58.69731001101201,-34.4718585571444,0 -58.6979793426734,-34.47218728882,0 -58.6970631413204,-34.4732777281264,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4725626437203 -58.6972080038232,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6938913286327,-34.4735316148293,0 -58.6938848699772,-34.4726344575876,0 -58.69443263944179,-34.4728942042104,0 -58.6938913286327,-34.4735316148293,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4730200922091 -58.6940696126839,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6947510342076,-34.47475948794,0 -58.6940115620386,-34.4736852367775,0 -58.6940126168394,-34.4736175418252,0 -58.6951673694786,-34.474273072843,0 -58.6947510342076,-34.47475948794,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4742053769245 -58.6946214082878,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6923861139294,-34.4706864726632,0 -58.6918544966012,-34.4703882977192,0 -58.69246806039551,-34.4696257356121,0 -58.6928390296922,-34.4701605120914,0 -58.6923861139294,-34.4706864726632,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4702011275054 -58.6923761523975,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6924637662168,-34.4690623858132,0 -58.6946028061894,-34.4702876912388,0 -58.6937752929848,-34.4713512936967,0 -58.6936306812144,-34.4705589556187,0 -58.6924637662168,-34.4690623858132,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4702089793902 -58.6937028693331,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6933070264017,-34.4711837976645,0 -58.6925416951334,-34.4707747986292,0 -58.6929417917716,-34.4702807706224,0 -58.69324889920081,-34.4707173652982,0 -58.6932867816897,-34.4708044317664,0 -58.69331090972061,-34.4709346841727,0 -58.6933224693443,-34.4710323030092,0 -58.6933070264017,-34.4711837976645,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4707496489637 -58.6929827776035,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6945244429585,-34.4728000595292,0 -58.6938628682911,-34.4724463414742,0 -58.6938228757992,-34.471655121818,0 -58.6949386265937,-34.4722411795343,0 -58.6945244429585,-34.4728000595292,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4722574399407 -58.6942958859104,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6950060386377,-34.4721119049755,0 -58.6938384866986,-34.4714927962173,0 -58.6942382419673,-34.4710204256749,0 -58.6954314391836,-34.4716723035645,0 -58.6950060386377,-34.4721119049755,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4715716797598 -58.6946268840641,
Cava Chica,mal-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6954856063254,-34.4715537211597,0 -58.6943185644501,-34.4709021243985,0 -58.6947318963885,-34.4703973991414,0 -58.6959254287156,-34.4710276081189,0 -58.6954856063254,-34.4715537211597,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4709725499723 -58.6951202663944,
s/n 2,mal-08,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.724203150314,-34.4655866301601,0 -58.7233107934111,-34.4651317370509,0 -58.7239657833676,-34.464300629559,0 -58.7247028766142,-34.4649334589497,0 -58.724203150314,-34.4655866301601,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4649776369413 -58.7240280415495,
s/n 3,mal-09,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.68501119271901,-34.49847468895,0 -58.6846538573656,-34.4981881441256,0 -58.6848914277174,-34.4979881714085,0 -58.6852436028024,-34.4982788804515,0 -58.68501119271901,-34.49847468895,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4982319593619 -58.6849493786975,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6656112657957,-34.5068890664778,0 -58.6656129927538,-34.5069078545715,0 -58.66560221863221,-34.5068926896478,0 -58.6656112657957,-34.5068890664778,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.506896536899 -58.6656088257272,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6641971410392,-34.5061490625963,0 -58.6642785071549,-34.5060999199234,0 -58.6643387581613,-34.5061116962927,0 -58.6648967194415,-34.5064958295448,0 -58.6653217285124,-34.5067951168235,0 -58.6656365136221,-34.507163554383,0 -58.6656459022532,-34.5072656393353,0 -58.6655828532974,-34.5072649505832,0 -58.6652192434801,-34.5069051816995,0 -58.66526473698649,-34.5070001872002,0 -58.6652841705097,-34.5070448755081,0 -58.6653632342363,-34.5071402454738,0 -58.66539600669849,-34.5071906382802,0 -58.6656486672436,-34.5073490592272,0 -58.6656455661878,-34.5075435997471,0 -58.6657022546214,-34.5082002177379,0 -58.6656340476596,-34.5082661825545,0 -58.66540188171391,-34.5080857492441,0 -58.665226093024,-34.5077391510615,0 -58.6650652359218,-34.5072982097338,0 -58.664909858659,-34.5069351566811,0 -58.6648180761098,-34.5067951714449,0 -58.664781513328,-34.5065612813624,0 -58.6647422923566,-34.5064941415823,0 -58.6644485546687,-34.506385302108,0 -58.6641971410392,-34.5061490625963,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5072225993869 -58.6652197253122,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6624443577025,-34.5042499301973,0 -58.6635314953429,-34.5051566129682,0 -58.6633519654408,-34.5053353260902,0 -58.6628181001211,-34.5049251106751,0 -58.6624443577025,-34.5042499301973,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5048856252963 -58.6630219679171,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6655698891571,-34.5068145067078,0 -58.6654820724123,-34.5068469011325,0 -58.6653763284903,-34.506740119881,0 -58.66519708462679,-34.5066102968392,0 -58.66489813783171,-34.5064068954301,0 -58.66453982673151,-34.5061361320883,0 -58.6644741034809,-34.5060464662273,0 -58.6645419548362,-34.5060027320808,0 -58.6655698891571,-34.5068145067078,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.506397625725 -58.66497097530521,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6632001977339,-34.505631289291,0 -58.66392046438089,-34.5062124915972,0 -58.6637757257093,-34.506337826793,0 -58.6630764648037,-34.5057656059022,0 -58.6632001977339,-34.505631289291,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5059881792565 -58.6634954747076,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6642373468362,-34.5058612328684,0 -58.6635771312022,-34.5055528835854,0 -58.6633925674539,-34.5053959973375,0 -58.6635719587093,-34.5052258850115,0 -58.6642897118354,-34.5058359949041,0 -58.6642579900254,-34.5058700632811,0 -58.6642373468362,-34.5058612328684,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5055337238846 -58.66378188491421,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6641316516345,-34.5059719263009,0 -58.6639517120823,-34.5061764475203,0 -58.6632543269641,-34.505592369129,0 -58.66331722174159,-34.5055586409802,0 -58.6634413629967,-34.5055944157526,0 -58.6638430380446,-34.5058225051549,0 -58.6641316516345,-34.5059719263009,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5058667264907 -58.663732731707,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6620441305776,-34.5045078456432,0 -58.6624469030418,-34.5051129490379,0 -58.662051564478,-34.5045205721797,0 -58.6620441305776,-34.5045078456432,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5047137889536 -58.66218086603251,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6625261775162,-34.5050611713758,0 -58.6625317141115,-34.5050632949034,0 -58.6622987157277,-34.5046644092619,0 -58.662171176216,-34.5044362184867,0 -58.6623394884189,-34.5043090053878,0 -58.6626821937913,-34.5049752440213,0 -58.6632152373309,-34.5054370744781,0 -58.66320457034579,-34.5054541647906,0 -58.66303721593499,-34.5055211637157,0 -58.6625261775162,-34.5050611713758,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5049486408581 -58.6626319233156,
Arroyo Basualdo,mal-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6622987157277,-34.5046644092619,0 -58.662514702528,-34.5050508442665,0 -58.6625261775162,-34.5050611713758,0 -58.6624620768154,-34.5051194400495,0 -58.6620517665321,-34.504507929279,0 -58.6621748594195,-34.5044523686539,0 -58.6622987157277,-34.5046644092619,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5047603714912 -58.6622873175011,
Kilometro 30,mal-11,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.66004847189819,-34.5037501190487,0 -58.6604192287642,-34.5038490329464,0 -58.6607689992159,-34.5040662728079,0 -58.6608727359101,-34.5041464489353,0 -58.66170389993881,-34.5047088287221,0 -58.6618260980855,-34.5048287257487,0 -58.6621754974906,-34.505069668319,0 -58.66299763929149,-34.5056003255354,0 -58.6622214813365,-34.5063743132913,0 -58.6610788263681,-34.5055872117265,0 -58.66094657757291,-34.5054988200262,0 -58.6608139470388,-34.5054341347342,0 -58.65954867523151,-34.505151524074,0 -58.6590156390856,-34.5050508284395,0 -58.6588354124956,-34.5049777141663,0 -58.6595244098164,-34.5042818338879,0 -58.65963093183499,-34.5041881552096,0 -58.66004847189819,-34.5037501190487,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5050109374294 -58.660945368022,
s/n 4,mal-12,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6607311558538,-34.5017066602821,0 -58.661141758591,-34.5020183578803,0 -58.66145038199701,-34.5022101545435,0 -58.66177345363621,-34.5024266859335,0 -58.6618566016778,-34.5027962342485,0 -58.6615106637555,-34.50277196404,0 -58.6614117314505,-34.5027708799949,0 -58.66077355056469,-34.5027679799021,0 -58.66077961071739,-34.5026984151378,0 -58.6615117767741,-34.502702343872,0 -58.6615059442904,-34.5024483288736,0 -58.66078888065,-34.5024281824288,0 -58.66078462276111,-34.5026943742674,0 -58.66059177045101,-34.5026881640634,0 -58.6601285244293,-34.5022652955574,0 -58.6602244100187,-34.5021475639024,0 -58.66033493965439,-34.5020422802149,0 -58.6607311558538,-34.5017066602821,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5023031493936 -58.6609370779193,
San Calal,mal-13,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6721890399282,-34.4853956863802,0 -58.671349378479,-34.4847328462674,0 -58.6720761364299,-34.4838984652456,0 -58.6727833658322,-34.4842958628578,0 -58.67225592966971,-34.4850066997146,0 -58.6721890399282,-34.4853956863802,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4845859187065 -58.6720676742551,
San Calal,mal-13,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.672952523496,-34.4841594143197,0 -58.6719135514776,-34.4836201288864,0 -58.6725332480967,-34.4828348676159,0 -58.6735726126701,-34.4833490105151,0 -58.672952523496,-34.4841594143197,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4834927342773 -58.672744274637,
San Calal,mal-13,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.67171802059099,-34.4835048626514,0 -58.67072420129039,-34.4829911995794,0 -58.6713594800144,-34.4821809688025,0 -58.6723528969837,-34.482719766152,0 -58.67171802059099,-34.4835048626514,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4828472963712 -58.6715375335923,
San Calal,mal-13,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.67243058222,-34.4826074670318,0 -58.67148230499391,-34.4820943049235,0 -58.6721335447229,-34.4812339603222,0 -58.67315790897231,-34.481735371103,0 -58.67243058222,-34.4826074670318,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.4819160722243 -58.6723072691645,
Guadalupe,mal-14,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6673462007501,-34.5082848753836,0 -58.6671892949379,-34.5084388229621,0 -58.6668044651796,-34.5081455393935,0 -58.6665344021042,-34.5078145926696,0 -58.6658649399014,-34.5072624707862,0 -58.6656129927538,-34.5069078545715,0 -58.6656112657957,-34.5068890664778,0 -58.66564277086701,-34.5068764551619,0 -58.66706067172191,-34.5080816255725,0 -58.6670330185019,-34.5081313562396,0 -58.66703946678599,-34.5081481040842,0 -58.6671005162426,-34.5081098553904,0 -58.6673462007501,-34.5082848753836,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5077477260688 -58.6665431712055,
Guadalupe,mal-14,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6656459022532,-34.5072656393353,0 -58.6656365136221,-34.507163554383,0 -58.665690901682,-34.5072272160125,0 -58.6656902814957,-34.5072661241184,0 -58.6656459022532,-34.5072656393353,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5072276405172 -58.6656624050884,
Guadalupe,mal-14,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.66704802764481,-34.5084539600929,0 -58.66703963067561,-34.5085594944002,0 -58.6667878374704,-34.5087679994425,0 -58.6665076038934,-34.5086537557562,0 -58.6659867176715,-34.5084701689408,0 -58.66584157128191,-34.5083073642554,0 -58.6658688722923,-34.5082798674234,0 -58.66578860259871,-34.5074172976797,0 -58.6660875565144,-34.5076206993327,0 -58.66617377968329,-34.5076883519411,0 -58.66629348471971,-34.5077619299971,0 -58.666353028756,-34.5078181736311,0 -58.66641239438999,-34.5078855328372,0 -58.6664785624745,-34.5079474063502,0 -58.66652361519159,-34.5080702050646,0 -58.6665366914268,-34.5080925840643,0 -58.6666567515318,-34.5081439270887,0 -58.666915068917,-34.5083691205713,0 -58.66704802764481,-34.5084539600929,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5081959195294 -58.6663213069256,
s/n 5,mal-15,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.65917214513019,-34.5070801221621,0 -58.6586581601978,-34.5075565332938,0 -58.65786135101539,-34.5071181231878,0 -58.65822186527799,-34.5067395810313,0 -58.65917214513019,-34.5070801221621,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5071307667378 -58.65849935801461,
s/n 6,mal-16,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.6753373796133,-34.5091843261526,0 -58.6757405042585,-34.5095034029308,0 -58.6752747244106,-34.5098561228958,0 -58.67450466151019,-34.5094601841985,0 -58.6753373796133,-34.5091843261526,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5095052408078 -58.6751827472063,
s/n 7,mal-17,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.7071807299729,-34.5216576974747,0 -58.7083630546548,-34.5208415153298,0 -58.70869522547741,-34.5211568131581,0 -58.7075226834898,-34.5219813086603,0 -58.7071807299729,-34.5216576974747,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5214111863775 -58.7079377313725,
Matadero,mal-18,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.7175273136837,-34.514742103907,0 -58.7171273315338,-34.5145262037394,0 -58.7175795036377,-34.5139039962069,0 -58.7179987821955,-34.5141445248121,0 -58.7175273136837,-34.514742103907,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5143255916355 -58.7175601937435,
Matadero,mal-18,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.7169318813598,-34.5144427299797,0 -58.7162881525179,-34.5140858453073,0 -58.7167501657107,-34.5134637442787,0 -58.7174329811588,-34.5138373211082,0 -58.7169318813598,-34.5144427299797,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5139547675089 -58.71685330368879,
